datetime,trade_code,open,high,low,close,volume,amount,chg,pctchg
2014/10/17,000001.SH,2352.784,2360.597,2312.826,2341.184,21230096200,1.79433E+11,-15.315,-0.649905
2014/10/20,000001.SH,2346.052,2357.509,2340.459,2356.728,16002230500,1.4182E+11,15.544,0.663938
2014/10/21,000001.SH,2355.033,2361.653,2337.551,2339.657,16882828800,1.46786E+11,-17.071,-0.724352
2014/10/22,000001.SH,2339.223,2352.124,2324.59,2326.553,15269842500,1.38525E+11,-13.104,-0.560082
2014/10/23,000001.SH,2322.316,2329.927,2297.33,2302.418,16263630800,1.40597E+11,-24.135,-1.037372
2014/10/24,000001.SH,2303.08,2314.875,2296.657,2302.28,13222528100,1.14331E+11,-0.138,-0.005994
2014/10/27,000001.SH,2293.573,2293.644,2279.836,2290.437,13026156800,1.1338E+11,-11.843,-0.514403
2014/10/28,000001.SH,2294.012,2338.278,2294.012,2337.871,17859035700,1.58148E+11,47.434,2.070959
2014/10/29,000001.SH,2343.72,2381.643,2339.712,2373.03,26558868700,2.25067E+11,35.159,1.50389
2014/10/30,000001.SH,2371.891,2397.256,2365.919,2391.076,29464594300,2.26611E+11,18.046,0.760462
2014/10/31,000001.SH,2393.178,2423.596,2384.483,2420.178,32576352200,2.49915E+11,29.102,1.217109
2014/11/3,000001.SH,2425.225,2436.785,2418.167,2430.032,29882123500,2.27197E+11,9.854,0.40716
2014/11/4,000001.SH,2428.271,2435.223,2417.221,2430.677,30901303900,2.26504E+11,0.645,0.026543
2014/11/5,000001.SH,2432.169,2434.363,2415.502,2419.254,26360665400,2.01859E+11,-11.423,-0.469951
2014/11/6,000001.SH,2419.617,2426.89,2401.75,2425.864,22200508800,1.79644E+11,6.61,0.273225
2014/11/7,000001.SH,2427.898,2454.423,2407.442,2418.171,29117224500,2.44158E+11,-7.693,-0.317124
2014/11/10,000001.SH,2436.628,2474.156,2428.185,2473.673,30062820300,2.45234E+11,55.502,2.295206
2014/11/11,000001.SH,2483.648,2508.623,2445.96,2469.673,41190406500,3.31257E+11,-4,-0.161703
2014/11/12,000001.SH,2454.602,2494.917,2444.814,2494.476,25293385200,2.15739E+11,24.803,1.004303
2014/11/13,000001.SH,2494.998,2507.743,2471.407,2485.606,29503705800,2.58312E+11,-8.87,-0.355586
2014/11/14,000001.SH,2477.966,2481.025,2457.045,2478.824,22060761900,1.91925E+11,-6.782,-0.272851
2014/11/17,000001.SH,2506.864,2508.767,2472.446,2474.009,21568780000,1.99265E+11,-4.815,-0.194245
2014/11/18,000001.SH,2474.182,2477.052,2449.813,2456.366,20106257000,1.74659E+11,-17.643,-0.713134
2014/11/19,000001.SH,2452.15,2461.491,2442.71,2450.986,18623577100,1.67069E+11,-5.38,-0.219023
2014/11/20,000001.SH,2443.276,2458.319,2437.476,2452.66,16549521300,1.508E+11,1.674,0.068299
2014/11/21,000001.SH,2452.635,2488.201,2446.646,2486.791,21223977400,1.9781E+11,34.131,1.391591
2014/11/24,000001.SH,2505.532,2546.746,2495.521,2532.879,36348583500,3.30291E+11,46.088,1.853312
2014/11/25,000001.SH,2531.998,2568.381,2527.077,2567.597,31431557200,2.82169E+11,34.718,1.370693
2014/11/26,000001.SH,2572.649,2605.07,2570.404,2604.345,33712724900,3.16521E+11,36.748,1.431221
2014/11/27,000001.SH,2615.367,2631.399,2599.108,2630.486,36407571900,3.38961E+11,26.141,1.003746
2014/11/28,000001.SH,2629.626,2683.18,2622.061,2682.835,46588003500,4.01951E+11,52.349,1.990089
2014/12/1,000001.SH,2691.725,2720.743,2668.841,2680.155,44679174100,4.0112E+11,-2.68,-0.099894
2014/12/2,000001.SH,2667.82,2777.372,2665.686,2763.545,43773338100,3.97239E+11,83.39,3.111387
2014/12/3,000001.SH,2768.678,2824.179,2733.868,2779.525,56212028100,5.29777E+11,15.98,0.578243
2014/12/4,000001.SH,2783.469,2900.508,2772.432,2899.456,53268771800,5.09219E+11,119.931,4.314802
2014/12/5,000001.SH,2926.573,2978.029,2813.052,2937.647,64050029600,6.39191E+11,38.191,1.317178
2014/12/8,000001.SH,2907.815,3041.657,2879.847,3020.258,58757089000,5.93478E+11,82.611,2.812149
2014/12/9,000001.SH,2992.49,3091.324,2834.592,2856.269,77199837900,7.93361E+11,-163.989,-5.429635
2014/12/10,000001.SH,2855.94,2946.707,2807.678,2940.006,51288691300,5.3499E+11,83.737,2.931692
2014/12/11,000001.SH,2912.346,2965.675,2892.611,2925.743,48263273300,4.79801E+11,-14.263,-0.485135
2014/12/12,000001.SH,2929.36,2962.51,2914.956,2938.173,40948081100,4.2041E+11,12.43,0.424849
2014/12/15,000001.SH,2921.446,2960.227,2890.904,2953.421,40037169500,4.11487E+11,15.248,0.518962
2014/12/16,000001.SH,2953.811,3021.897,2943.912,3021.518,45384272300,4.92716E+11,68.097,2.305699
2014/12/17,000001.SH,3031.952,3076.599,2993.333,3061.02,54250317900,5.80339E+11,39.502,1.307356
2014/12/18,000001.SH,3062.801,3089.791,3030.319,3057.521,43590495200,4.66525E+11,-3.499,-0.114308
2014/12/19,000001.SH,3053.075,3117.527,3018.421,3108.596,52107351100,5.1558E+11,51.075,1.670471
2014/12/22,000001.SH,3129.267,3189.867,3090.509,3127.445,67937191500,6.24481E+11,18.849,0.606351
2014/12/23,000001.SH,3085.08,3136.838,3025.667,3032.612,43776240000,4.19468E+11,-94.833,-3.032284
2014/12/24,000001.SH,3039.206,3050.507,2934.911,2972.532,37680524600,3.78727E+11,-60.08,-1.98113
2014/12/25,000001.SH,2992.462,3073.345,2969.874,3072.536,37694777600,3.79018E+11,100.004,3.36427
2014/12/26,000001.SH,3078.005,3164.155,3064.176,3157.603,46070093200,4.88915E+11,85.067,2.768625
2014/12/29,000001.SH,3212.559,3223.86,3126.944,3168.016,51011143900,5.55904E+11,10.413,0.329775
2014/12/30,000001.SH,3160.801,3190.299,3130.353,3165.815,39772532000,4.37263E+11,-2.201,-0.069476
2014/12/31,000001.SH,3172.597,3239.357,3157.259,3234.677,40599852100,4.3232E+11,68.862,2.175174
2015/1/5,000001.SH,3258.627,3369.281,3253.883,3350.519,53135239100,5.4976E+11,115.842,3.581254
2015/1/6,000001.SH,3330.799,3394.224,3303.184,3351.446,50166169500,5.32398E+11,0.927,0.027667
2015/1/7,000001.SH,3326.649,3374.896,3312.211,3373.954,39191888000,4.36417E+11,22.508,0.671591
2015/1/8,000001.SH,3371.957,3381.566,3285.095,3293.456,37113117000,3.9923E+11,-80.498,-2.385865
2015/1/9,000001.SH,3276.965,3404.834,3267.509,3285.412,41024087200,4.58648E+11,-8.044,-0.244242
2015/1/12,000001.SH,3258.213,3275.185,3191.582,3229.316,32206467900,3.66273E+11,-56.096,-1.707427
2015/1/13,000001.SH,3223.542,3259.386,3214.412,3235.301,23072575400,2.73589E+11,5.985,0.185333
2015/1/14,000001.SH,3242.337,3268.483,3193.978,3222.437,24019074700,2.67205E+11,-12.864,-0.397614
2015/1/15,000001.SH,3224.07,3337.084,3207.545,3336.455,28254624000,3.30611E+11,114.018,3.538254
2015/1/16,000001.SH,3343.603,3400.318,3340.49,3376.495,33987675300,3.92254E+11,40.04,1.200076
2015/1/19,000001.SH,3189.727,3262.207,3095.066,3116.351,40109878900,4.09886E+11,-260.144,-7.704558
2015/1/20,000001.SH,3114.56,3190.245,3100.477,3173.052,35708081100,4.16295E+11,56.701,1.819468
2015/1/21,000001.SH,3189.085,3337.004,3178.343,3323.611,41095602400,4.73759E+11,150.559,4.744927
2015/1/22,000001.SH,3327.319,3352.384,3293.978,3343.344,35338296100,4.07874E+11,19.733,0.593722
2015/1/23,000001.SH,3357.096,3406.786,3328.293,3351.764,36624924000,4.2098E+11,8.42,0.251844
2015/1/26,000001.SH,3347.257,3384.798,3321.315,3383.182,31754100700,3.58427E+11,31.418,0.937357
2015/1/27,000001.SH,3389.853,3390.216,3290.219,3352.96,37451755100,4.18299E+11,-30.222,-0.893301
2015/1/28,000001.SH,3325.722,3354.802,3294.655,3305.738,30192709500,3.41564E+11,-47.222,-1.408368
2015/1/29,000001.SH,3258.997,3286.786,3234.241,3262.305,27465861300,2.96424E+11,-43.433,-1.313867
2015/1/30,000001.SH,3273.747,3288.503,3210.308,3210.363,25831254800,2.84266E+11,-51.942,-1.592187
2015/2/2,000001.SH,3148.136,3175.134,3122.572,3128.3,25086162900,2.6685E+11,-82.063,-2.556191
2015/2/3,000001.SH,3156.086,3207.935,3129.732,3204.907,24819216400,2.83356E+11,76.607,2.448838
2015/2/4,000001.SH,3212.822,3238.982,3171.144,3174.126,24909808600,2.90155E+11,-30.781,-0.960433
2015/2/5,000001.SH,3251.212,3251.212,3135.819,3136.531,30613930500,3.48267E+11,-37.595,-1.184421
2015/2/6,000001.SH,3120.09,3129.539,3052.939,3075.907,24674966600,2.66503E+11,-60.624,-1.932836
2015/2/9,000001.SH,3063.51,3119.034,3049.111,3095.124,20610838300,2.4072E+11,19.217,0.624759
2015/2/10,000001.SH,3090.49,3142.099,3084.253,3141.593,19381713900,2.25085E+11,46.469,1.501361
2015/2/11,000001.SH,3145.765,3166.421,3139.052,3157.704,17284009400,2.10863E+11,16.111,0.512829
2015/2/12,000001.SH,3157.959,3181.766,3134.244,3173.416,19459230900,2.29692E+11,15.712,0.497577
2015/2/13,000001.SH,3186.808,3237.159,3182.794,3203.827,26129043600,2.93018E+11,30.411,0.958305
2015/2/16,000001.SH,3206.137,3228.846,3195.884,3222.363,22379742900,2.65951E+11,18.536,0.578558
2015/2/17,000001.SH,3230.884,3255.725,3230.772,3246.906,22833262400,2.6334E+11,24.543,0.761646
2015/2/25,000001.SH,3256.479,3257.223,3215.552,3228.843,23334809400,2.65143E+11,-18.063,-0.556314
2015/2/26,000001.SH,3222.151,3300.616,3202.188,3298.359,30126387500,3.34347E+11,69.516,2.152969
2015/2/27,000001.SH,3296.831,3324.546,3291.007,3310.303,29916371700,3.3502E+11,11.944,0.362119
2015/3/2,000001.SH,3332.721,3336.76,3298.669,3336.285,34644567100,4.1026E+11,25.982,0.784883
2015/3/3,000001.SH,3317.695,3317.695,3260.429,3263.052,38204461900,4.41593E+11,-73.233,-2.195046
2015/3/4,000001.SH,3264.182,3286.588,3250.484,3279.533,29363952200,3.4679E+11,16.481,0.505079
2015/3/5,000001.SH,3264.085,3266.638,3221.666,3248.476,32066358500,3.7358E+11,-31.057,-0.946995
2015/3/6,000001.SH,3248.036,3266.933,3234.533,3241.187,28291579100,3.28344E+11,-7.289,-0.224382
2015/3/9,000001.SH,3224.314,3307.702,3198.37,3302.408,32149544000,3.59928E+11,61.221,1.888845
2015/3/10,000001.SH,3289.085,3309.915,3277.095,3286.068,28581757600,3.29956E+11,-16.34,-0.49479
2015/3/11,000001.SH,3289.594,3325.054,3278.471,3290.9,28298553500,3.27573E+11,4.832,0.147045
2015/3/12,000001.SH,3314.813,3360.054,3300.488,3349.323,35729510500,4.07192E+11,58.423,1.775289
2015/3/13,000001.SH,3359.488,3391.255,3352.15,3372.911,32841015400,3.74041E+11,23.588,0.704262
2015/3/16,000001.SH,3391.158,3449.305,3377.087,3449.305,39913243000,4.79355E+11,76.394,2.264928
2015/3/17,000001.SH,3469.603,3504.123,3459.694,3502.847,52093950600,6.01501E+11,53.542,1.552255
2015/3/18,000001.SH,3510.501,3577.662,3503.853,3577.301,54521714400,6.17367E+11,74.454,2.125528
2015/3/19,000001.SH,3576.019,3600.684,3546.844,3582.271,53734661400,6.1225E+11,4.97,0.138932
2015/3/20,000001.SH,3587.084,3632.338,3569.38,3617.318,51666166900,6.51772E+11,35.047,0.978346
2015/3/23,000001.SH,3640.104,3688.249,3635.485,3687.728,53606283200,6.61575E+11,70.41,1.94647
2015/3/24,000001.SH,3692.569,3715.873,3600.698,3691.41,63955466900,7.54885E+11,3.682,0.099845
2015/3/25,000001.SH,3680.953,3693.151,3634.559,3660.727,52188634800,6.45499E+11,-30.683,-0.8312
2015/3/26,000001.SH,3641.942,3707.318,3615.011,3682.095,48864720300,6.19516E+11,21.368,0.583709
2015/3/27,000001.SH,3686.134,3710.477,3656.831,3691.096,40894516500,5.09298E+11,9.001,0.244453
2015/3/30,000001.SH,3710.612,3795.935,3710.612,3786.568,56470235300,6.92125E+11,95.472,2.586549
2015/3/31,000001.SH,3822.987,3835.567,3737.043,3747.899,56167603700,7.21295E+11,-38.669,-1.021215
2015/4/1,000001.SH,3748.34,3817.082,3742.213,3810.294,44745831900,5.92418E+11,62.395,1.664799
2015/4/2,000001.SH,3827.689,3835.451,3775.894,3825.784,47929967300,6.32029E+11,15.49,0.40653
2015/4/3,000001.SH,3803.383,3864.405,3792.211,3863.929,47303331100,6.35651E+11,38.145,0.997051
2015/4/7,000001.SH,3899.42,3961.666,3891.728,3961.378,57044753500,7.46424E+11,97.449,2.522018
2015/4/8,000001.SH,3976.532,4000.22,3903.648,3994.811,61808541900,8.39159E+11,33.433,0.843974
2015/4/9,000001.SH,4006.13,4016.396,3900.027,3957.534,58517682500,8.16711E+11,-37.277,-0.933136
2015/4/10,000001.SH,3947.492,4040.348,3929.319,4034.31,48428361900,6.68504E+11,76.776,1.939996
2015/4/13,000001.SH,4072.723,4128.072,4057.293,4121.715,58981422700,7.81667E+11,87.405,2.166541
2015/4/14,000001.SH,4125.782,4168.346,4091.257,4135.565,61068354100,8.14645E+11,13.85,0.336025
2015/4/15,000001.SH,4135.648,4175.494,4069.007,4084.163,61300581200,7.73126E+11,-51.402,-1.242926
2015/4/16,000001.SH,4055.916,4195.305,4031.244,4194.823,55124295600,7.12082E+11,110.66,2.70949
2015/4/17,000001.SH,4254.723,4317.223,4238.91,4287.296,70170620500,9.15633E+11,92.473,2.204455
2015/4/20,000001.SH,4301.352,4356.001,4190.681,4217.077,85713280700,1.1476E+12,-70.219,-1.637839
2015/4/21,000001.SH,4212.185,4294.375,4188.569,4293.623,63447062700,8.62448E+11,76.546,1.815144
2015/4/22,000001.SH,4304.597,4400.193,4297.951,4398.494,68030508600,9.76877E+11,104.871,2.442483
2015/4/23,000001.SH,4414.485,4444.41,4358.844,4414.508,66734466100,9.63025E+11,16.014,0.364079
2015/4/24,000001.SH,4355.951,4416.376,4318.119,4393.686,62855499600,9.16873E+11,-20.822,-0.471672
2015/4/27,000001.SH,4441.929,4529.735,4441.929,4527.396,67108852100,9.75242E+11,133.71,3.043231
2015/4/28,000001.SH,4527.635,4572.391,4432.904,4476.215,76767641600,1.06117E+12,-51.181,-1.130473
2015/4/29,000001.SH,4446.119,4499.945,4398.639,4476.62,51983420200,7.52402E+11,0.405,0.009048
2015/4/30,000001.SH,4483.013,4507.344,4441.054,4441.655,52672797500,7.74349E+11,-34.965,-0.781058
2015/5/4,000001.SH,4441.343,4487.57,4387.426,4480.464,49417339800,7.17541E+11,38.809,0.873751
2015/5/5,000001.SH,4479.848,4488.865,4282.237,4298.706,57285859600,8.05566E+11,-181.758,-4.056678
2015/5/6,000001.SH,4311.641,4376.353,4187.368,4229.266,48173299300,7.16536E+11,-69.44,-1.61537
2015/5/7,000001.SH,4197.896,4213.764,4108.009,4112.214,39456665300,5.40206E+11,-117.052,-2.767667
2015/5/8,000001.SH,4152.984,4206.86,4099.042,4205.917,39742809400,5.59649E+11,93.703,2.278651
2015/5/11,000001.SH,4231.271,4334.877,4187.82,4333.584,48875051500,7.15247E+11,127.667,3.035414
2015/5/12,000001.SH,4342.37,4402.309,4317.975,4401.219,52186640800,7.93464E+11,67.635,1.560717
2015/5/13,000001.SH,4402.378,4415.629,4342.481,4375.76,51049047500,7.80755E+11,-25.459,-0.578453
2015/5/14,000001.SH,4372.816,4397.745,4329.042,4378.311,44907793500,6.69882E+11,2.551,0.058298
2015/5/15,000001.SH,4366.822,4366.822,4278.553,4308.691,43970619800,6.65966E+11,-69.62,-1.590111
2015/5/18,000001.SH,4277.895,4324.826,4260.509,4283.491,38005745200,5.94559E+11,-25.2,-0.584864
2015/5/19,000001.SH,4285.777,4418.403,4285.777,4417.552,43673522400,6.93813E+11,134.061,3.129714
2015/5/20,000001.SH,4434.979,4520.538,4432.279,4446.288,51410622300,8.06081E+11,28.736,0.650496
2015/5/21,000001.SH,4456.435,4530.478,4438.258,4529.422,46499652000,7.29081E+11,83.134,1.869739
2015/5/22,000001.SH,4584.984,4658.273,4562.989,4657.596,65559128700,1.00717E+12,128.174,2.829809
2015/5/25,000001.SH,4660.075,4814.672,4656.825,4813.798,68246139100,1.0793E+12,156.202,3.353704
2015/5/26,000001.SH,4854.85,4911.685,4779.075,4910.897,70489282900,1.13851E+12,97.099,2.017098
2015/5/27,000001.SH,4932.846,4958.156,4857.056,4941.714,68116537900,1.11626E+12,30.817,0.627523
2015/5/28,000001.SH,4943.742,4986.503,4614.241,4620.266,78296459200,1.24793E+12,-321.448,-6.504788
2015/5/29,000001.SH,4603.465,4698.193,4431.563,4611.744,61126240900,9.55366E+11,-8.522,-0.184448
2015/6/1,000001.SH,4633.098,4829.502,4615.231,4828.738,59338903500,9.34456E+11,216.994,4.705248
2015/6/2,000001.SH,4844.704,4911.574,4797.552,4910.527,62374809900,9.98746E+11,81.789,1.693797
2015/6/3,000001.SH,4924.381,4942.065,4822.442,4909.978,61145383900,1.01018E+12,-0.549,-0.01118
2015/6/4,000001.SH,4912.945,4947.965,4647.407,4947.102,67495240200,1.05227E+12,37.124,0.756093
2015/6/5,000001.SH,5016.088,5051.626,4898.068,5023.096,77224081200,1.2323E+12,75.994,1.536132
2015/6/8,000001.SH,5045.694,5146.949,4997.481,5131.881,85503508500,1.30992E+12,108.785,2.165696
2015/6/9,000001.SH,5145.978,5147.454,5042.963,5113.534,72989381800,1.15081E+12,-18.347,-0.35751
2015/6/10,000001.SH,5049.1965,5164.1622,5001.4894,5106.0359,59696900100,1.00543E+12,-7.4981,-0.146632
2015/6/11,000001.SH,5101.4398,5122.4566,5050.7646,5121.5925,56399052200,9.74666E+11,15.5566,0.304671
2015/6/12,000001.SH,5143.3431,5178.191,5103.4007,5166.35,62562785400,1.06016E+12,44.7575,0.873898
2015/6/15,000001.SH,5174.4182,5176.7945,5048.7419,5062.9929,63780398400,1.06499E+12,-103.3571,-2.000583
2015/6/16,000001.SH,5004.4118,5029.6836,4842.0999,4887.432,55080140700,8.95421E+11,-175.5609,-3.467532
2015/6/17,000001.SH,4890.5511,4983.658,4767.216,4967.8983,53710116800,8.30267E+11,80.4663,1.646392
2015/6/18,000001.SH,4942.5198,4966.7668,4780.8731,4785.356,50744089900,7.85845E+11,-182.5423,-3.674437
2015/6/19,000001.SH,4689.9286,4744.0812,4476.5008,4478.3643,45268962600,6.85458E+11,-306.9917,-6.415232
2015/6/23,000001.SH,4471.613,4577.9394,4264.7724,4576.4922,47352612800,6.93617E+11,98.1279,2.191155
2015/6/24,000001.SH,4604.5792,4691.7676,4552.1285,4690.1497,54300370900,8.15063E+11,113.6575,2.483507
2015/6/25,000001.SH,4711.7632,4720.7005,4483.5477,4527.7789,57279753300,8.6538E+11,-162.3708,-3.461953
2015/6/26,000001.SH,4399.933,4456.8958,4139.5304,4192.8734,56521787400,7.87836E+11,-334.9055,-7.396684
2015/6/29,000001.SH,4289.7713,4297.4747,3875.0499,4053.0304,67378634900,9.04271E+11,-139.843,-3.335255
2015/6/30,000001.SH,4006.7537,4279.969,3847.8799,4277.2219,70917663300,9.41525E+11,224.1915,5.531454
2015/7/1,000001.SH,4214.1499,4317.0527,4043.3667,4053.6997,59876942700,8.38071E+11,-223.5222,-5.225873
2015/7/2,000001.SH,4058.6241,4080.3873,3795.2532,3912.7668,58601561200,7.36007E+11,-140.9329,-3.476649
2015/7/3,000001.SH,3793.7121,3927.1275,3629.5556,3686.9153,54816311100,6.48054E+11,-225.8515,-5.772169
2015/7/6,000001.SH,3975.2142,3975.2142,3653.0371,3775.9122,83113928600,9.4342E+11,88.9969,2.413858
2015/7/7,000001.SH,3654.7775,3750.5696,3585.3989,3727.1248,69881868800,7.76073E+11,-48.7874,-1.292069
2015/7/8,000001.SH,3467.3986,3599.2532,3421.5252,3507.1923,68035692200,7.00248E+11,-219.9325,-5.900862
2015/7/9,000001.SH,3432.4536,3748.4785,3373.5396,3709.3304,65691461200,6.73311E+11,202.1381,5.763531
2015/7/10,000001.SH,3707.4577,3959.2196,3677.4345,3877.8034,58636425500,6.80434E+11,168.473,4.541871
2015/7/13,000001.SH,3918.9895,4030.1947,3858.6368,3970.3878,64348900700,7.82431E+11,92.5844,2.387548
2015/7/14,000001.SH,3958.3729,4035.4345,3855.56,3924.4871,67055879900,8.30075E+11,-45.9007,-1.156076
2015/7/15,000001.SH,3874.9681,3914.2732,3741.2503,3805.7033,60130132400,7.00537E+11,-118.7838,-3.026734
2015/7/16,000001.SH,3758.5045,3877.5141,3688.4415,3823.1755,49225620000,5.69859E+11,17.4722,0.459106
2015/7/17,000001.SH,3831.4205,3994.4767,3814.1467,3957.3516,48172626800,5.93067E+11,134.1761,3.509546
2015/7/20,000001.SH,3948.4208,4021.3255,3927.1214,3992.1096,53910671400,6.88256E+11,34.758,0.878315
2015/7/21,000001.SH,3939.8978,4041.8194,3912.8013,4017.6748,50428802800,6.46417E+11,25.5652,0.640393
2015/7/22,000001.SH,3996.4268,4042.3381,3960.8636,4026.045,52073222500,6.78832E+11,8.3702,0.208334
2015/7/23,000001.SH,4022.2677,4132.6119,4019.0382,4123.9234,56358596600,7.43532E+11,97.8784,2.43113
2015/7/24,000001.SH,4124.7549,4184.4487,4044.8311,4070.908,62742486000,8.43022E+11,-53.0154,-1.285557
2015/7/27,000001.SH,3985.5702,4051.1588,3720.4441,3725.5582,55600324700,7.21298E+11,-345.3498,-8.48336
2015/7/28,000001.SH,3573.1428,3762.5256,3537.3576,3663.0024,56333004200,6.85058E+11,-62.5558,-1.679099
2015/7/29,000001.SH,3689.8249,3792.0722,3612.0641,3789.168,43435208500,5.57492E+11,126.1656,3.444322
2015/7/30,000001.SH,3773.7884,3844.374,3685.9555,3705.7656,45794322800,6.15978E+11,-83.4024,-2.201074
2015/7/31,000001.SH,3655.6668,3729.5123,3620.1653,3663.7256,35095574500,4.60472E+11,-42.04,-1.134448
2015/8/3,000001.SH,3614.99,3648.943,3549.4962,3622.9051,36396873100,4.45992E+11,-40.8205,-1.11418
2015/8/4,000001.SH,3621.8549,3757.0292,3601.2892,3756.5449,36290166600,4.64036E+11,133.6398,3.688747
2015/8/5,000001.SH,3745.6459,3782.3522,3676.39,3694.5733,36642297900,4.8385E+11,-61.9716,-1.649697
2015/8/6,000001.SH,3625.5035,3710.5699,3614.7419,3661.5392,27407466300,3.57515E+11,-33.0341,-0.894125
2015/8/7,000001.SH,3692.6143,3756.7398,3686.2996,3744.2045,34075718400,4.45485E+11,82.6653,2.257665
2015/8/10,000001.SH,3786.0326,3943.6236,3775.8535,3928.4154,49730431900,6.52622E+11,184.2109,4.919894
2015/8/11,000001.SH,3928.8075,3970.3367,3891.179,3927.9083,53892346000,7.1229E+11,-0.5071,-0.012909
2015/8/12,000001.SH,3881.2275,3937.7723,3871.1358,3886.3198,44268827800,5.9705E+11,-41.5885,-1.058795
2015/8/13,000001.SH,3869.9108,3955.7894,3838.159,3954.5561,43007330300,5.78686E+11,68.2363,1.755808
2015/8/14,000001.SH,3976.4054,4000.6843,3939.835,3965.3349,46798821700,6.47466E+11,10.7788,0.272567
2015/8/17,000001.SH,3947.8444,3994.5371,3907.3991,3993.6677,46043206000,6.26328E+11,28.3328,0.714512
2015/8/18,000001.SH,3999.1336,4006.3372,3743.3939,3748.1639,54377082200,7.22467E+11,-245.5038,-6.147327
2015/8/19,000001.SH,3646.8032,3811.427,3558.3827,3794.1094,47539623900,5.99513E+11,45.9455,1.225814
2015/8/20,000001.SH,3754.5667,3788.0054,3663.6067,3664.2907,39006305700,5.01195E+11,-129.8187,-3.421586
2015/8/21,000001.SH,3609.9587,3652.8368,3490.5401,3507.744,36992047900,4.50616E+11,-156.5467,-4.272224
2015/8/24,000001.SH,3373.4776,3388.3638,3191.879,3209.905,33467179200,3.58819E+11,-297.839,-8.490899
2015/8/25,000001.SH,3004.1261,3123.0339,2947.944,2964.9674,35232511000,3.58736E+11,-244.9376,-7.630681
2015/8/26,000001.SH,2980.7941,3092.0406,2850.7135,2927.288,46669966300,4.61789E+11,-37.6794,-1.27082
2015/8/27,000001.SH,2978.0296,3085.4222,2906.4901,3083.5912,40030839800,4.04289E+11,156.3032,5.339522
2015/8/28,000001.SH,3125.2635,3235.8385,3102.9451,3232.3495,44313692800,4.74631E+11,148.7583,4.82419
2015/8/31,000001.SH,3203.559,3207.8621,3109.1627,3205.9855,39743138200,4.31069E+11,-26.364,-0.81563
2015/9/1,000001.SH,3157.8318,3180.3312,3053.7377,3166.6239,43243246800,4.20412E+11,-39.3616,-1.227754
2015/9/2,000001.SH,3027.6782,3194.4847,3019.0866,3160.167,43817015300,4.23262E+11,-6.4569,-0.203905
2015/9/7,000001.SH,3149.3796,3217.5787,3066.3039,3080.4201,29646811400,3.0269E+11,-79.7469,-2.523503
2015/9/8,000001.SH,3054.444,3174.7094,3011.117,3170.4522,25541546500,2.6391E+11,90.0321,2.922721
2015/9/9,000001.SH,3182.5524,3256.7433,3165.6955,3243.0889,37532797800,4.12991E+11,72.6367,2.291052
2015/9/10,000001.SH,3190.553,3243.2808,3178.9042,3197.8932,27326175900,2.99581E+11,-45.1957,-1.3936
2015/9/11,000001.SH,3189.4788,3223.7622,3163.4489,3200.2337,22455782200,2.52769E+11,2.3405,0.073189
2015/9/14,000001.SH,3221.1654,3229.4818,3049.2298,3114.798,34663115800,3.73577E+11,-85.4357,-2.669671
2015/9/15,000001.SH,3043.8047,3081.7028,2983.9203,3005.1722,24919444500,2.43905E+11,-109.6258,-3.519516
2015/9/16,000001.SH,2998.0358,3182.9343,2983.5352,3152.2632,27752452400,2.81992E+11,147.091,4.894595
2015/9/17,000001.SH,3131.9823,3204.7019,3085.3142,3086.0611,31760289200,3.37393E+11,-66.2021,-2.100145
2015/9/18,000001.SH,3100.2796,3122.0478,3070.3355,3097.9172,20917539800,2.18442E+11,11.8561,0.384182
2015/9/21,000001.SH,3072.0942,3159.8825,3060.8557,3156.5399,23989735400,2.59797E+11,58.6227,1.892326
2015/9/22,000001.SH,3161.3179,3213.4755,3152.4805,3185.6187,27478615400,3.05071E+11,29.0788,0.921224
2015/9/23,000001.SH,3137.723,3164.0406,3104.7439,3115.8881,23632267000,2.5756E+11,-69.7306,-2.188919
2015/9/24,000001.SH,3126.4906,3151.1646,3109.6911,3142.6869,21288772300,2.31369E+11,26.7988,0.860069
2015/9/25,000001.SH,3130.8513,3149.9481,3062.9952,3092.347,23626387100,2.48971E+11,-50.3399,-1.601811
2015/9/28,000001.SH,3085.5674,3103.0685,3042.3103,3100.7559,15672753000,1.66422E+11,8.4089,0.271926
2015/9/29,000001.SH,3055.2176,3068.2976,3021.157,3038.1368,16322267300,1.69687E+11,-62.6191,-2.019479
2015/9/30,000001.SH,3052.8408,3073.2998,3039.7418,3052.7814,14664244900,1.56569E+11,14.6446,0.482026
2015/10/8,000001.SH,3156.0747,3172.2814,3133.1266,3143.3573,23427605000,2.5883E+11,90.5759,2.966996
2015/10/9,000001.SH,3146.6438,3192.7165,3137.7881,3183.1516,23485144500,2.56379E+11,39.7943,1.265981
2015/10/12,000001.SH,3193.5397,3318.7139,3188.4066,3287.6624,38629471500,4.35541E+11,104.5108,3.283249
2015/10/13,000001.SH,3262.1559,3298.6259,3253.2486,3293.2301,29715313300,3.34806E+11,5.5677,0.169351
2015/10/14,000001.SH,3280.0198,3307.3154,3256.2531,3262.4414,29507773900,3.30278E+11,-30.7887,-0.934909
2015/10/15,000001.SH,3255.0315,3338.2966,3254.3923,3338.073,31628385100,3.62566E+11,75.6316,2.318252
